0.0518,0.0275,1.0079,-0.0085,0.0064,-0.0149,0.999577,0.013615,-0.025711,0.000053,-0.0014,-0.0001,0.0945
0.0518,0.0265,1.0096,-0.0043,0.0107,-0.0107,0.999586,0.013127,-0.025604,0.000064,-0.0001,-0.0005,0.1110
0.0522,0.0273,1.0100,-0.0021,0.0075,-0.0053,0.999574,0.013559,-0.025852,0.000056,-0.0004,-0.0008,0.1150
0.0521,0.0265,1.0088,-0.0032,0.0064,-0.0138,0.999582,0.013063,-0.025795,0.000067,0.0001,0.0010,0.1028
0.0526,0.0262,1.0076,-0.0032,0.0053,-0.0064,0.999570,0.012968,-0.026285,0.000076,-0.0042,0.0008,0.0910
0.0553,0.0265,1.0074,0.0021,0.0021,0.0107,0.999556,0.013040,-0.026779,0.000081,0.0124,0.0018,0.0913
0.0524,0.0271,1.0087,0.0085,0.0021,0.0128,0.999566,0.013242,-0.026322,0.000070,-0.0079,0.0035,0.1019
0.0520,0.0249,1.0094,0.0117,0.0011,0.0085,0.999578,0.012824,-0.026051,0.000078,-0.0064,-0.0100,0.1083
0.0544,0.0256,1.0076,0.0000,0.0000,0.0000,0.999566,0.012761,-0.026546,0.000086,0.0086,-0.0011,0.0918
0.0529,0.0261,1.0087,-0.0075,-0.0043,-0.0075,0.999575,0.012969,-0.026092,0.000074,0.0015,-0.0007,0.1019
0.0516,0.0260,1.0103,-0.0011,-0.0085,-0.0107,0.999589,0.012870,-0.025603,0.000070,-0.0016,-0.0003,0.1168
0.0524,0.0247,1.0094,0.0160,-0.0202,-0.0053,0.999590,0.012416,-0.025811,0.000084,0.0019,-0.0043,0.1084
0.0515,0.0269,1.0099,0.0458,-0.0277,0.0107,0.999588,0.012884,-0.025630,0.000070,-0.0031,0.0079,0.1133
0.0531,0.0273,1.0115,0.1012,-0.0320,0.0202,0.999575,0.013250,-0.025974,0.000066,0.0048,0.0050,0.1298
0.0444,0.0198,1.0095,0.1427,-0.0383,0.0000,0.999589,0.012929,-0.025599,0.000070,-0.0716,-0.0623,0.1044
0.0447,0.0143,1.0081,0.1768,-0.0479,0.0202,0.999600,0.012507,-0.025347,0.000079,-0.0635,-0.1074,0.0889
0.0537,0.0125,1.0077,0.1641,-0.0330,0.0341,0.999604,0.012025,-0.025447,0.000094,0.0232,-0.1158,0.0895
0.0533,0.0068,1.0052,0.1278,-0.0096,0.0277,0.999608,0.011534,-0.025508,0.000109,0.0197,-0.1605,0.0642
0.0479,0.0048,1.0063,0.0085,-0.0075,-0.0053,0.999616,0.011044,-0.025415,0.000120,-0.0328,-0.1714,0.0720
0.0424,0.0090,1.0125,0.0117,-0.0192,-0.0011,0.999628,0.010633,-0.025133,0.000127,-0.0841,-0.1227,0.1301
0.0433,0.0096,1.0105,0.0852,-0.0415,0.0330,0.999639,0.010214,-0.024868,0.000137,-0.0683,-0.1080,0.1117
0.0498,0.0052,1.0087,0.0863,-0.0405,0.0522,0.999644,0.009718,-0.024857,0.000151,-0.0038,-0.1409,0.0962
0.0450,0.0096,1.0135,0.1001,-0.0362,0.0330,0.999654,0.009282,-0.024623,0.000162,-0.0482,-0.0900,0.1426
0.0442,-0.0104,1.0096,0.2120,-0.1236,-0.0117,0.999660,0.008801,-0.024534,0.000172,-0.0527,-0.2761,0.1006
